@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
2.249400,2.260127,2.149184,2.170410,1.922037,2.549198,2.411268,2.104738,2.435527,2.344239,2.326427,2.173372,2.257397,2.201416,2.319571,2.349030,2.146731,2.231850,2.197638,2.214517,2.165302,2.008837,2.326778,2.170712,2.239105,1.819785,2.123259,2.035801,1.982927,2.202533,1.807378,2.036279,1.913284,2.119027,2.056091,2.027725,2.466739,2.394124,2.395271,1.991458,2.184082,2.127856,2.203878,2.391169,2.192709,2.262307,2.199520,2.330872,2.301483,2.067812,2.273260,2.086195,2.173230,2.115313,2.234763,2.199607,1.962763,2.165368,2.075222,2.058135,1.866180,2.373489,2.255884,2
1.832781,2.316503,2.257756,2.288491,2.465919,2.714488,2.657198,2.022301,2.536700,2.284650,2.379980,2.388578,2.457038,2.429633,1.950411,2.543910,2.281078,2.388242,2.538114,2.561823,2.536948,1.906168,2.446239,2.207025,2.305770,2.174648,2.388075,2.291744,1.749309,2.333149,2.233709,2.260329,2.145375,2.447463,2.356019,2.166954,2.572569,2.349179,2.451220,2.298579,2.442087,2.378136,1.909671,2.359123,2.219383,2.258863,2.187314,2.420427,2.353103,1.671896,2.249700,2.082052,2.163650,2.217930,2.219136,2.269154,1.919822,2.278960,2.126451,2.210393,2.324017,2.420910,2.423390,2
2.411696,2.309428,2.298518,2.325077,2.573004,2.312786,2.480184,2.223480,2.573147,2.669985,2.575680,2.797471,2.513573,2.641875,2.364341,2.628188,2.650939,2.625145,2.871394,2.540359,2.698006,1.994914,2.282433,2.221590,2.181697,2.328183,2.275704,2.274250,2.344229,2.550963,2.683797,2.604074,2.536067,2.496047,2.505838,2.359052,2.427783,2.252100,2.299512,2.435138,2.402973,2.392787,2.339924,2.682489,2.774008,2.692298,2.754791,2.656531,2.701384,2.271649,2.336691,2.278618,2.292361,2.345504,2.055062,2.257227,2.325818,2.357813,2.342656,2.332836,2.421944,1.956731,2.257838,2
2.602399,2.459747,2.148267,2.360391,2.219001,2.393098,2.323849,2.688668,2.835902,2.665345,2.730133,2.482273,2.255577,2.376212,2.819059,2.804718,2.504749,2.690167,2.479413,2.336200,2.409939,2.434690,2.549813,2.186705,2.389611,2.163755,2.270643,2.183654,2.552661,2.582349,2.580763,2.555931,2.312656,2.306801,2.310288,2.594274,2.643174,2.202497,2.481771,2.085970,2.212481,2.125770,2.541827,2.761332,2.770722,2.722625,2.524971,2.281252,2.423616,2.547328,2.524420,2.005226,2.341338,1.926191,2.219268,2.114098,2.526311,2.439542,2.225552,2.337492,1.863205,1.872018,1.874524,2
2.182498,2.306803,2.329134,2.304383,2.476726,2.590215,2.505390,2.469247,2.521201,1.994461,2.363808,2.228665,2.360162,2.364426,2.405826,2.502145,2.213153,2.395722,2.365477,2.472680,2.490926,2.282356,2.477765,1.963013,2.307064,1.667624,2.165002,2.069862,2.726764,2.528456,1.985190,2.390647,2.110002,1.991347,2.061048,2.845758,2.896704,2.165767,2.702517,2.053061,2.197190,2.144273,2.984058,2.736659,2.205846,2.583804,2.261162,2.169833,2.269103,2.093194,2.304534,2.025178,2.202938,2.148937,2.353986,2.278996,2.367983,2.337864,2.020629,2.210839,2.080552,1.915588,1.933172,2
1.739255,1.917411,1.758053,1.849426,2.327949,2.551952,2.435089,2.258551,2.348177,2.278854,2.343461,2.534329,2.546256,2.574077,2.182284,2.175096,2.070747,2.150103,2.257005,2.443826,2.431430,2.194582,2.236099,2.089947,2.171094,2.088050,2.222169,2.189914,2.746983,2.550338,1.733497,2.371045,2.052540,2.188162,2.162420,2.916389,2.922086,2.649389,2.827612,2.650215,2.557355,2.614596,2.997908,2.785774,2.395781,2.672360,2.637249,2.661786,2.675745,1.723279,1.827430,1.732330,1.795625,1.864875,2.293531,2.163102,2.161044,2.012837,1.269587,1.826577,1.923296,2.178695,2.079665,2
1.685378,2.081430,1.875956,1.963002,2.509145,2.679675,2.564401,2.047070,2.280855,2.327419,2.328155,2.562888,2.528653,2.546772,1.862240,1.921764,1.865932,1.931890,2.393949,2.253120,2.300172,1.994771,2.129582,1.843933,2.046628,2.064739,2.211381,2.166593,1.811698,1.972970,1.859767,1.978569,2.190177,2.188101,2.168328,2.367087,2.458928,2.359860,2.458325,2.475920,2.520402,2.525551,2.147282,2.514456,2.475873,2.506740,2.713306,2.704335,2.707389,1.940207,2.246178,1.927174,2.130887,1.927084,2.038524,2.016734,1.638910,1.957309,1.555701,1.811765,2.209166,2.283480,2.223535,2
2.608668,2.775208,2.570638,2.693733,2.923250,2.781501,2.770365,1.934492,2.361310,2.132884,2.237184,2.356901,2.608939,2.499120,2.235737,2.510879,2.268340,2.399195,2.576192,2.689521,2.636154,2.168152,2.401531,2.265415,2.334003,2.465287,2.502505,2.408876,2.205529,2.317048,2.078560,2.251586,2.483185,2.430436,2.425935,2.321818,2.454171,2.093457,2.312821,2.108915,2.180091,2.110569,2.517024,2.735492,2.358916,2.606351,2.743500,2.681058,2.668405,2.418892,2.699827,2.597777,2.678858,2.541860,2.470664,2.458680,2.518984,2.598357,2.002863,2.416112,2.147059,2.242286,2.190669,2
2.544730,2.693695,2.659039,2.654763,2.697315,2.877215,2.779055,2.292442,2.565797,2.479898,2.486478,2.353138,2.449015,2.398143,2.403963,2.753611,2.586559,2.636392,2.226883,2.503138,2.421313,2.178196,2.617060,2.494855,2.518540,2.458818,2.433272,2.384418,2.214577,2.370815,2.360574,2.351934,2.380653,2.270375,2.285974,2.323085,2.593833,2.278606,2.442886,2.106936,1.850727,1.992729,2.405774,2.598493,2.506152,2.555592,2.669508,2.588810,2.582572,2.429492,2.802364,2.730738,2.748546,2.472373,2.514652,2.454571,2.240833,2.354914,2.313429,2.271080,1.970042,2.108263,2.046345,2
2.113286,2.684947,2.729496,2.677642,2.844666,2.920487,2.850404,1.911527,2.664393,2.785471,2.670424,2.456228,2.306478,2.391949,2.018306,2.791418,2.866404,2.785717,2.751736,2.633100,2.665766,1.859512,2.451518,2.548234,2.431100,2.781142,2.423457,2.598335,1.993880,2.656446,2.604425,2.579113,2.406399,2.475803,2.453935,1.912726,2.514513,2.636450,2.505111,2.706241,2.021841,2.484314,2.085006,2.700150,2.585504,2.597916,2.468088,2.441141,2.463761,2.236108,2.594201,2.479840,2.505127,2.617255,2.548243,2.524165,1.815069,2.497679,2.438349,2.418412,2.238732,2.664412,2.556360,2
2.070721,2.599021,2.774127,2.682225,2.969934,2.850729,2.853316,2.260613,2.725839,2.776027,2.724207,2.563984,2.784138,2.690979,2.238018,2.773899,2.829067,2.776625,2.721937,2.836493,2.771648,2.258096,2.433228,2.473116,2.422371,2.660322,2.582592,2.589741,1.893609,2.691501,2.574512,2.587911,2.675977,2.660610,2.649853,2.350878,2.621791,2.657989,2.606431,2.584808,2.394498,2.493525,2.273463,2.760046,2.709314,2.706361,2.726357,2.639777,2.656982,2.192413,2.443509,2.450840,2.425006,2.798483,2.792221,2.735883,1.973780,2.481991,2.442736,2.422575,2.568549,2.862907,2.760256,2
1.969589,2.378783,2.553740,2.466147,2.744164,2.606944,2.633947,2.217277,2.511854,2.381978,2.437983,2.567127,2.816075,2.707863,2.043931,2.346342,2.346306,2.350107,2.460156,2.795326,2.660753,2.088181,2.165720,2.085750,2.143021,1.966492,2.363281,2.248012,1.877927,2.214680,2.100326,2.137231,2.377476,2.305111,2.323651,2.363565,2.448112,2.301779,2.391410,2.192270,2.502702,2.378928,2.272010,2.589633,2.513000,2.541638,2.462260,2.452587,2.454110,1.988871,2.446660,2.366673,2.394420,2.510169,2.357149,2.403728,1.921902,2.070193,2.156494,2.093269,2.426688,2.488886,2.415271,2
2.294689,2.558960,2.395661,2.457910,2.355313,2.313895,2.328789,1.961309,2.442960,2.373733,2.382621,2.362837,2.354879,2.345536,2.188139,2.458031,2.314493,2.406096,2.382071,2.357095,2.370675,2.136310,2.098569,1.944158,2.038058,1.609973,2.115837,1.996632,2.035937,2.339532,2.304882,2.308527,2.248761,2.328712,2.307591,2.495980,2.571590,2.231585,2.458404,2.128919,2.301459,2.217268,2.155152,2.524979,2.499794,2.477735,2.174920,2.274745,2.233083,2.132619,2.548744,2.341632,2.428058,2.010841,2.039901,2.017501,2.172926,2.457630,2.226565,2.338968,2.401789,2.270630,2.329697,2
2.117974,2.208830,1.906710,2.140406,2.228147,2.583903,2.513124,1.986625,2.402966,2.455737,2.451056,2.521194,2.461026,2.503359,2.370167,2.496589,2.265577,2.441700,2.501018,2.515250,2.534655,1.843965,2.248495,2.303957,2.258747,2.250886,2.044415,2.155575,2.171167,2.434727,2.271121,2.366779,2.329333,2.338930,2.373169,2.209438,2.563181,2.529516,2.532230,2.274485,2.254512,2.265827,1.950478,2.376701,2.393690,2.381482,2.351475,2.219376,2.290133,1.775573,2.005510,2.097743,2.070771,1.952852,1.978369,2.002896,2.242452,2.280010,1.581581,2.114704,2.368615,2.537386,2.511497,2
2.163127,2.301859,1.862612,2.160316,2.279528,2.577035,2.454093,1.856528,2.306165,2.467903,2.367148,2.552478,2.403878,2.483714,2.034294,2.034934,2.277016,2.204793,2.408990,2.388947,2.411208,2.130312,2.399558,2.443258,2.404714,2.506514,2.299373,2.368686,2.236324,2.394071,2.065248,2.257536,2.080260,2.373993,2.311676,2.430493,2.706398,2.759506,2.713989,2.798851,2.653093,2.685960,2.161911,2.229228,2.251925,2.208615,2.373181,2.464410,2.436656,2.032625,2.151770,2.179795,2.202782,2.222046,2.368913,2.293452,2.235596,2.393499,1.833742,2.233479,2.174771,2.495979,2.375923,2
1.366032,1.884005,1.879453,1.804043,2.589766,2.633332,2.547378,1.797372,2.388805,2.569942,2.463308,2.917019,2.869945,2.820070,1.432198,2.137390,2.342885,2.217435,2.759233,2.771729,2.699215,1.941896,2.204506,2.291199,2.232748,2.703452,2.756333,2.677722,1.822969,2.204388,2.168451,2.132255,2.562372,2.701936,2.607163,2.241268,2.528731,2.651130,2.593302,3.013873,2.916191,2.899814,2.029886,2.436239,2.573893,2.464868,2.839433,2.864485,2.797068,1.608933,1.762870,2.073380,1.949855,2.340668,2.577212,2.456473,1.286426,1.912930,1.790564,1.803470,2.308236,2.340266,2.253350,2
2.230812,2.387537,2.147797,2.284338,2.504056,2.513324,2.482886,1.667480,2.207647,2.167769,2.179748,2.761413,2.700009,2.663231,1.901057,2.446835,2.537137,2.446556,2.728554,2.744171,2.678113,2.064114,2.201680,2.090919,2.177875,2.553491,2.668990,2.571984,1.832743,2.224637,2.088911,2.154842,2.553686,2.667966,2.596114,2.199895,2.288080,1.939986,2.200325,2.659719,2.628408,2.583622,2.150656,2.413421,2.165388,2.328899,2.622990,2.663457,2.591266,2.358717,2.290110,1.701437,2.140694,2.142658,2.349697,2.246143,2.041728,2.289475,1.972272,2.135906,2.281779,2.234180,2.260282,2
2.084586,2.569268,2.394961,2.437134,2.494289,2.537380,2.460761,2.077954,2.493383,2.260523,2.366269,2.003307,2.084381,2.047994,2.082164,2.568142,2.462808,2.478811,2.326607,2.270465,2.219260,2.176996,2.313138,2.042256,2.194484,2.144820,2.300996,2.193123,2.072104,2.648540,2.386769,2.500322,2.149923,2.195041,2.176736,2.295876,2.339373,1.849500,2.175658,1.985699,2.176535,2.072931,2.362184,2.758029,2.455145,2.618174,2.215831,2.372853,2.308913,2.331258,2.421431,1.830607,2.238523,2.403772,2.387488,2.312243,2.070434,2.612289,2.403804,2.465786,2.239694,2.337141,2.301031,2
1.675482,1.815164,1.652655,1.782395,2.766743,2.696653,2.672724,1.974352,2.550872,2.516607,2.552512,3.105699,3.145807,3.053845,1.793039,2.229915,2.158426,2.212877,2.845919,2.825447,2.750455,2.057598,2.319712,2.131831,2.251172,2.780517,2.683800,2.684908,2.197092,2.354590,2.203116,2.324095,2.580593,2.723925,2.644066,2.210768,2.647848,2.583085,2.618029,3.045857,3.063986,3.017164,2.167654,2.531169,2.562548,2.572399,3.037556,3.058817,2.975426,1.777863,1.971577,1.576402,1.833312,2.253458,2.438124,2.332446,1.936881,2.074826,1.959123,2.073228,2.383752,2.229444,2.262430,1
2.470577,2.540486,2.268203,2.425457,2.362166,2.620251,2.535749,2.507675,2.709033,2.349874,2.577281,2.855106,2.877339,2.799922,2.827270,2.751719,2.287285,2.599565,2.838195,2.720194,2.687968,2.327393,2.310296,2.247359,2.293189,2.617667,2.315061,2.421928,2.388244,2.611254,2.283467,2.466404,2.356307,2.565568,2.481374,2.646518,2.644980,2.392447,2.571923,2.749253,2.734369,2.680202,2.526139,2.778315,2.523403,2.662827,2.687242,2.805665,2.722589,2.085682,2.070603,1.769254,1.940009,2.053191,2.194699,2.102244,1.687254,2.147671,2.015165,2.033994,1.901107,2.189470,2.108058,1
2.296233,2.528930,2.388104,2.479305,2.150909,2.391917,2.298287,2.395792,2.425568,2.411119,2.401279,1.952335,2.505735,2.358480,2.165535,2.449395,2.373046,2.375180,2.337227,2.569154,2.465278,2.301428,2.360147,2.230460,2.297686,2.388930,2.379186,2.389612,2.589164,2.503335,2.127683,2.366826,1.876013,2.414879,2.250770,2.666091,2.779468,2.606143,2.696221,2.509858,2.506474,2.523189,3.022048,2.863263,2.374840,2.718699,2.081689,2.465136,2.364937,2.337250,2.520410,2.337076,2.448320,2.145668,2.333778,2.240659,2.004207,2.245230,1.923379,2.121642,1.950564,2.304960,2.198217,1
2.414825,2.537308,2.387563,2.497014,2.033345,2.129234,2.114912,2.737719,2.825546,2.671467,2.764796,2.144887,2.594614,2.467093,2.450369,2.606527,2.600675,2.625718,2.156592,2.534429,2.433513,2.291111,2.315981,2.242246,2.296713,2.444834,2.183651,2.348061,2.806881,2.872533,2.574656,2.757412,2.151610,2.613662,2.502515,2.791911,2.957735,2.716145,2.865058,2.618408,2.465915,2.567956,3.142319,3.165218,2.756576,3.019569,2.318211,2.465511,2.443256,2.177318,2.441472,2.265905,2.386009,2.198509,2.247364,2.220273,2.255214,2.295944,2.030915,2.224399,2.027254,2.243078,2.185585,1
1.919577,2.131649,2.109617,2.146475,2.314682,2.340402,2.323117,1.988955,2.504949,2.306472,2.386171,1.968953,2.063540,2.046624,2.147094,2.395818,2.082575,2.303021,1.874041,2.081892,2.041243,2.060326,2.224703,1.997297,2.142168,1.829004,1.911227,1.848962,2.354698,2.710037,2.395912,2.557138,2.227512,2.317210,2.313558,2.644373,2.743025,2.282488,2.611113,2.115445,2.048053,2.074026,2.528487,2.923946,2.612957,2.775113,2.209673,2.118152,2.186408,1.533564,1.954251,2.109887,2.031996,1.879492,2.009407,1.916521,1.963498,2.184630,1.842736,2.045648,2.022054,2.032155,2.044726,1
2.452969,2.561007,2.444938,2.487077,2.664925,2.779591,2.735523,2.143653,2.291958,2.207431,2.232338,2.543186,2.211782,2.355255,2.449678,2.380227,2.288103,2.331517,2.367393,2.152653,2.248596,2.160656,2.346638,1.905171,2.168843,2.130567,2.247540,2.194822,2.310699,2.523538,2.478448,2.466694,2.727646,2.536946,2.588366,2.442434,2.644051,2.140721,2.475516,2.220628,2.103915,2.149665,2.379614,2.729839,2.666641,2.669963,2.936721,2.542222,2.733130,2.119716,2.334480,2.243397,2.244563,2.321308,2.251708,2.302950,2.416554,2.250831,2.061667,2.158564,2.523918,2.349420,2.406724,1
2.476641,2.363036,2.075518,2.244243,2.694820,2.626373,2.666489,2.178527,2.322572,2.102639,2.211322,2.259646,2.574791,2.476332,2.268591,2.221568,2.256487,2.213419,2.335937,2.602107,2.519307,1.899267,2.131257,2.023088,2.028580,2.236131,2.371694,2.337234,2.247774,2.370767,2.193915,2.299499,2.399550,2.474309,2.429255,2.080770,2.475301,2.376312,2.380783,2.279676,2.423003,2.372752,2.326946,2.635354,2.435457,2.542077,2.346138,2.424834,2.397543,2.118771,2.111343,1.921212,1.992165,2.231458,2.135030,2.222475,2.427929,2.091702,1.683800,1.962773,2.363559,2.300419,2.342077,1
1.664369,2.332289,2.005564,2.136771,2.625179,2.603312,2.592984,2.220343,2.501622,2.353832,2.435288,2.219900,2.522380,2.426625,1.954785,2.314955,2.135991,2.229662,2.288919,2.679960,2.547924,2.691203,2.940346,2.782457,2.875999,2.413949,2.311692,2.409103,2.624837,2.881135,2.677030,2.789206,2.534084,2.655641,2.606012,3.340060,3.599839,3.447493,3.531389,3.072834,2.646730,2.906345,2.687113,3.067599,2.928502,2.990926,2.799728,2.789267,2.771667,1.957794,2.401617,1.917905,2.202700,2.193254,2.237219,2.198370,2.147633,2.384973,2.169549,2.266085,2.060495,2.429575,2.342876,1
2.000595,2.566151,2.246845,2.424816,2.089182,2.615070,2.512755,1.614003,2.207390,2.066254,2.129369,2.374157,2.517907,2.404021,2.209804,2.483465,2.153594,2.371031,2.194427,2.407988,2.300118,1.869953,2.329118,1.922049,2.167384,2.052042,2.382692,2.275787,2.134609,2.279368,2.112531,2.198244,2.331790,2.454810,2.379566,2.108169,2.348547,2.007124,2.197675,2.395578,2.532808,2.452060,2.292786,2.317648,2.220051,2.257128,2.496776,2.523233,2.455837,1.727243,2.545311,2.377229,2.433173,1.905444,2.200608,2.144510,1.765660,2.206522,1.884524,2.085911,2.077112,2.459513,2.381759,1
0.948730,1.737041,1.883452,1.773544,2.181880,2.525052,2.450423,1.930604,2.106663,2.083143,2.110479,2.385464,2.704228,2.566535,2.116825,2.161574,1.983417,2.123348,2.212679,2.539676,2.410948,1.892985,2.147321,1.982284,2.104412,2.169724,2.389783,2.282947,1.820908,1.878698,1.868322,1.885961,2.277709,2.434984,2.346567,2.227955,2.438140,2.086171,2.351478,2.271462,2.500199,2.382967,2.291514,2.353503,2.164502,2.307872,2.334725,2.579479,2.476037,1.250310,1.479434,2.013145,1.836474,2.261265,2.278660,2.294243,1.238568,1.469104,1.607846,1.524771,1.919445,2.074866,2.005028,1
1.906201,1.977328,2.081101,2.032303,2.370368,2.404917,2.393816,1.960168,2.203536,2.356655,2.292447,2.596300,2.775777,2.698469,2.210242,2.185279,2.175843,2.199016,2.526252,2.755325,2.675367,2.656027,2.602736,2.263406,2.506175,2.120953,2.200427,2.148116,2.872680,2.758442,2.303426,2.619620,2.722913,2.903378,2.823195,3.260422,3.125466,2.555017,2.978672,2.425326,2.255476,2.312693,3.241852,3.092441,2.647138,2.960904,2.728057,2.960613,2.888887,1.741267,1.950530,2.047643,2.024028,2.175092,2.040219,2.108969,2.235685,2.109108,1.771358,2.025828,2.459749,2.535837,2.478964,1
1.933193,1.960882,2.006635,1.994442,2.467796,2.705221,2.627219,1.897769,2.079634,2.352007,2.232376,2.482991,2.341696,2.366465,2.147622,2.091349,2.218001,2.156604,2.427331,2.258468,2.292609,1.872082,1.816517,2.098268,2.001187,2.193692,1.996052,2.077581,2.206372,2.334713,2.380919,2.312619,2.517481,2.551119,2.507040,2.255241,2.229705,2.274288,2.284549,2.441273,2.294951,2.339108,2.350595,2.608544,2.703182,2.602849,2.497890,2.476281,2.477341,1.883282,1.798581,2.038557,1.978772,2.288468,2.104057,2.214700,1.930744,1.901329,1.562528,1.772506,2.216089,2.529753,2.421326,1
1.956040,1.917337,2.045820,2.019215,2.477894,2.347590,2.377980,1.594804,1.782906,2.116644,2.014165,1.765526,2.123279,2.016446,2.032856,2.301398,2.213251,2.299763,2.042469,2.273849,2.199550,1.653422,1.854210,2.031521,1.939112,1.691530,2.167013,2.066256,1.908816,1.803155,1.890506,1.852152,2.251064,1.981372,2.122722,1.899683,1.954254,2.227841,2.123988,1.894468,2.219019,2.130761,2.046407,2.218067,1.897816,2.076987,2.275825,2.236740,2.271796,1.988524,1.980541,1.857632,1.958107,2.292002,2.202405,2.221026,1.852083,1.682638,1.848205,1.769511,2.063293,1.891980,1.941247,1
2.322675,2.166487,1.803269,2.063873,2.355324,2.308858,2.285575,1.953051,2.285762,2.226942,2.283524,1.928638,2.182057,2.104869,2.013878,2.214259,2.176018,2.231859,2.003432,2.202764,2.151332,1.996633,2.245473,2.144486,2.205360,1.917246,2.338144,2.227175,2.176574,1.949201,2.252054,2.177018,2.171627,1.855197,2.049009,2.347222,2.377764,2.310441,2.343138,2.457266,2.738962,2.655456,2.503332,2.393705,2.357897,2.409166,2.226248,2.140059,2.230352,2.336998,2.217288,1.587573,2.046892,1.969093,2.127650,2.086026,1.885191,1.759734,1.846059,1.800591,1.900027,2.003125,1.949433,1
2.513431,2.264398,2.206618,2.268090,2.392187,2.601819,2.559323,1.972215,2.276259,2.405273,2.371180,2.273833,2.561228,2.454962,2.264263,2.330365,2.263739,2.339840,2.245250,2.711519,2.592780,2.016285,2.270826,2.380584,2.311405,2.222699,2.531440,2.453862,2.623953,2.573535,2.360309,2.521283,2.336441,2.420422,2.367310,2.673316,2.580187,2.474678,2.517005,2.559549,2.789685,2.721808,2.864725,2.798299,2.580539,2.741224,2.586799,2.446573,2.468639,2.087942,1.939508,2.081818,2.059455,2.231800,2.168342,2.235807,2.406261,2.198034,1.737105,2.097373,2.009248,2.500565,2.390502,1
2.702690,2.588639,2.476333,2.538716,2.606186,2.826397,2.762329,2.444390,2.664575,2.434124,2.589013,2.237803,2.687386,2.563668,2.518095,2.757700,2.631691,2.686366,2.417589,2.868660,2.744135,2.109587,2.617637,2.626641,2.572304,2.150602,2.453679,2.375801,2.790625,2.842813,2.106154,2.667015,2.277648,2.710521,2.573944,2.723763,2.873349,2.696449,2.751184,2.081522,2.501857,2.399785,3.034643,3.078781,2.421869,2.919415,2.590256,2.551652,2.532170,2.228610,2.384360,2.466804,2.414948,2.204804,2.253575,2.269829,2.588278,2.552685,1.969079,2.389556,2.364888,2.751786,2.624030,1
2.184750,2.534025,2.333748,2.434595,2.581877,2.669771,2.653778,2.466268,2.783066,2.513281,2.633085,2.313159,2.675742,2.578514,2.212056,2.819942,2.696390,2.720134,2.250509,2.813703,2.672217,2.341370,2.697644,2.373955,2.552429,2.521404,2.605016,2.552715,2.534241,2.898214,2.682453,2.779340,2.361668,2.802662,2.676260,2.735925,3.049717,2.658507,2.910957,2.277515,2.661268,2.534914,2.898851,3.200679,2.904516,3.067487,2.638850,2.509789,2.578071,2.093632,2.618098,2.526224,2.540187,2.652391,2.236143,2.473438,2.124576,2.550195,2.328247,2.407429,2.309968,2.679029,2.554892,1
2.051266,2.265236,1.991521,2.146679,2.363865,2.443552,2.437147,2.170078,2.435854,2.277564,2.316197,2.036490,2.175684,2.150335,1.922476,2.411100,2.107737,2.253408,1.931310,2.378257,2.270465,2.414013,2.597504,2.302059,2.503177,2.292878,2.127622,2.150334,2.714672,2.805495,2.531103,2.686273,2.368525,2.467383,2.412821,2.952608,3.182124,2.931694,3.095555,2.358720,2.214949,2.282223,2.962374,3.154315,2.892581,3.029049,2.567701,2.480782,2.509740,1.560601,2.395163,2.245700,2.282901,2.433065,2.105183,2.300110,2.346697,2.090590,1.692082,1.971066,2.243102,2.409237,2.314396,1
1.712895,2.407230,2.317759,2.340520,2.027615,2.426704,2.323694,2.056442,2.692990,2.354561,2.524208,1.928241,2.634725,2.470178,1.887364,2.566498,2.293074,2.398056,2.265429,2.887222,2.733379,2.237855,2.150143,2.223103,2.251193,2.372777,2.414236,2.424898,1.891324,2.616983,2.530062,2.532648,2.226630,2.356072,2.319017,2.677440,2.614552,2.560646,2.633777,2.376281,2.376200,2.400850,2.485554,2.937703,2.768164,2.826718,2.139175,2.390203,2.296489,1.694890,2.189975,2.109816,2.167607,1.954219,2.349966,2.261220,1.681660,2.108588,2.176016,2.123592,2.015227,1.901640,1.945787,1
2.033222,2.347083,2.246131,2.278687,2.590012,2.675701,2.629935,2.245984,2.803698,2.679202,2.711298,2.050001,2.613277,2.477896,2.230589,2.602953,2.498466,2.517877,2.405736,2.929588,2.777583,2.672550,2.710018,2.651742,2.687970,2.598398,2.524649,2.590827,2.442391,2.886205,2.729247,2.773694,2.567892,2.559293,2.533988,3.317237,3.336701,3.187762,3.270516,2.859439,2.683436,2.786081,2.867430,3.185348,3.025428,3.071524,2.709669,2.490953,2.588012,1.950248,2.089493,1.955092,2.047071,2.403816,2.414120,2.402335,1.908162,2.241069,2.241001,2.228212,2.009862,2.143346,2.132258,1
2.108405,2.170294,2.011817,2.094045,2.086967,2.177481,2.169215,2.327217,2.521870,2.411255,2.496119,2.032560,2.311492,2.218426,2.266526,2.258917,2.248903,2.294839,2.258896,2.513616,2.395363,2.564921,2.671151,2.552269,2.604649,2.318339,2.249296,2.289944,2.389737,2.593636,2.446383,2.498799,2.596386,2.652275,2.568811,3.277833,3.306179,3.126755,3.219962,2.754271,2.564404,2.667048,2.670184,2.863905,2.732584,2.762208,2.669386,2.678809,2.658373,2.049611,2.081582,1.868835,1.975070,2.171722,1.965369,2.042265,1.850408,1.991688,1.798422,1.908172,1.972479,2.070182,2.035815,1
1.964953,2.215395,2.065184,2.154621,2.475191,2.583453,2.496297,1.821952,2.039331,2.137518,2.139059,2.114263,1.872871,1.994052,1.793017,2.176796,2.226216,2.214017,2.325342,2.338045,2.316310,1.698975,2.227951,2.277761,2.234060,2.119029,2.283737,2.205787,2.153111,2.387990,2.125488,2.285607,2.380707,2.603895,2.512158,1.678063,2.396161,2.680790,2.529505,2.489219,2.541408,2.535205,2.310894,2.492498,2.428901,2.483557,2.598568,2.684207,2.648722,1.830382,2.093204,1.923913,2.010926,2.191875,2.249229,2.182551,1.674412,2.091420,1.993328,2.030113,2.403285,2.720332,2.588803,1
2.194121,2.312329,2.073236,2.251448,2.667395,2.698482,2.635519,2.195290,2.363445,2.168888,2.291214,2.358811,2.093377,2.200817,2.164660,2.344257,2.274245,2.326556,2.604241,2.417029,2.473240,1.993965,2.219473,2.159952,2.193705,2.330093,2.388023,2.324089,2.533634,2.689212,2.106693,2.507744,2.364665,2.335225,2.291148,2.161350,2.336253,2.386774,2.350324,2.305062,2.269964,2.248316,2.644973,2.760403,2.296872,2.611625,2.391985,2.002666,2.180747,2.054117,2.298268,2.006178,2.199700,2.409189,2.474622,2.406346,1.798492,2.128234,1.921729,2.046324,2.480199,2.605171,2.495637,1
